Date,CSource,State,Month,State_Code,State_Abbr,CSrc_Simplified,CSrc_Freq
24-Jan-18,google,washington ,January,53,WA,google,34708
18-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
16-Mar-18,unknown,georgia ,March,13,GA,unknown,10982
20-Feb-18,google_display_network,minnesota ,February,27,MN,google,34708
25-Jan-18,google_display_network,rhode island ,January,44,RI,google,34708
30-Jan-18,google_display_network,texas ,January,48,TX,google,34708
26-Jan-18,google_display_network,new york ,January,36,NY,google,34708
2-Feb-18,google_display_network,missouri ,February,29,MO,google,34708
1-Jan-18,google_display_network,california ,January,6,CA,google,34708
11-Jan-18,google_display_network,new york ,January,36,NY,google,34708
27-Feb-18,pl,florida ,February,12,FL,other,13363
20-Jan-18,google_display_network,california ,January,6,CA,google,34708
5-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
26-Jan-18,google,arkansas ,January,5,AR,google,34708
3-Feb-18,google,new jersey ,February,34,NJ,google,34708
24-Jan-18,31,hawaii ,January,15,HI,other,13363
9-Jan-18,google,louisiana ,January,22,LA,google,34708
13-Jan-18,email,tennessee ,January,47,TN,email,4952
23-Jan-18,google_display_network,alabama ,January,1,AL,google,34708
8-Jan-18,google_display_network,georgia ,January,13,GA,google,34708
3-Feb-18,unknown,oklahoma ,February,39,OK,unknown,10982
19-Feb-18,applenews,texas ,February,48,TX,apple,74
15-Mar-18,unknown,pennsylvania ,March,42,PA,unknown,10982
15-Jan-18,google_display_network,iowa ,January,19,IA,google,34708
15-Jan-18,1,virginia ,January,51,VA,other,13363
20-Mar-18,email,new york ,March,36,NY,email,4952
28-Mar-18,google_display_network,connecticut ,March,9,CT,google,34708
1-Feb-18,google,california ,February,6,CA,google,34708
20-Feb-18,google,new york ,February,36,NY,google,34708
1-Feb-18,Realtor_com,california ,February,6,CA,realtor.com,817
2-Jan-18,MSN,alabama ,January,1,AL,microsoft,1213
12-Feb-18,unknown,texas ,February,48,TX,unknown,10982
31-Mar-18,criteo,florida ,March,12,FL,criteo,1599
19-Feb-18,27,ohio ,February,39,OH,other,13363
2-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
11-Feb-18,unknown,new jersey ,February,34,NJ,unknown,10982
7-Mar-18,30,texas ,March,48,TX,other,13363
21-Mar-18,27,pennsylvania ,March,42,PA,other,13363
15-Mar-18,31,nebraska ,March,31,NE,other,13363
6-Feb-18,com.google.android.gm,north carolina ,February,37,NC,google,34708
2-Feb-18,google,kentucky ,February,21,KY,google,34708
27-Mar-18,google_display_network,california ,March,6,CA,google,34708
21-Mar-18,google_display_network,wisconsin ,March,55,WI,google,34708
4-Jan-18,email,kansas ,January,20,KS,email,4952
6-Feb-18,google,alabama ,February,1,AL,google,34708
19-Jan-18,unknown,illinois ,January,17,IL,unknown,10982
5-Feb-18,smartasset,new mexico ,February,35,NM,other,13363
11-Jan-18,MSN,massachusetts ,January,25,MA,microsoft,1213
30-Mar-18,google,illinois ,March,17,IL,google,34708
13-Jan-18,facebook,connecticut ,January,9,CT,facebook,1796
4-Feb-18,google_display_network,virginia ,February,51,VA,google,34708
1-Jan-18,aol,california ,January,6,CA,aol,3440
6-Mar-18,facebook,alabama ,March,1,AL,facebook,1796
9-Jan-18,1,florida ,January,12,FL,other,13363
22-Mar-18,google_display_network,illinois ,March,17,IL,google,34708
23-Jan-18,email,oklahoma ,January,39,OK,email,4952
1-Feb-18,comparecards,texas ,February,48,TX,other,13363
8-Feb-18,email,new york ,February,36,NY,email,4952
26-Jan-18,www.google.com,texas ,January,48,TX,google,34708
10-Mar-18,google_display_network,oklahoma ,March,39,OK,google,34708
6-Jan-18,google,nevada ,January,32,NV,google,34708
30-Jan-18,unknown,california ,January,6,CA,unknown,10982
7-Feb-18,email,new york ,February,36,NY,email,4952
16-Feb-18,google_display_network,illinois ,February,17,IL,google,34708
31-Mar-18,1,colorado ,March,8,CO,other,13363
24-Mar-18,yahoo-gemini,virginia ,March,51,VA,yahoo,875
16-Jan-18,31,florida ,January,12,FL,other,13363
13-Feb-18,bing,tennessee ,February,47,TN,bing,3143
17-Jan-18,google_display_network,florida ,January,12,FL,google,34708
23-Feb-18,1,new york ,February,36,NY,other,13363
22-Jan-18,unknown,illinois ,January,17,IL,unknown,10982
25-Mar-18,google_display_network,texas ,March,48,TX,google,34708
29-Jan-18,google,california ,January,6,CA,google,34708
11-Feb-18,Pandora,new york ,February,36,NY,pandora,169
24-Feb-18,google,new york ,February,36,NY,google,34708
1-Feb-18,google_display_network,louisiana ,February,22,LA,google,34708
5-Mar-18,1,new york ,March,36,NY,other,13363
23-Jan-18,google_display_network,illinois ,January,17,IL,google,34708
15-Mar-18,google_display_network,oregon ,March,41,OR,google,34708
27-Jan-18,criteo,new hampshire ,January,33,NH,criteo,1599
12-Feb-18,email,ohio ,February,39,OH,email,4952
4-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
3-Feb-18,google,nevada ,February,32,NV,google,34708
26-Feb-18,1,iowa ,February,19,IA,other,13363
4-Mar-18,google,wyoming ,March,56,WY,google,34708
21-Mar-18,bing,georgia ,March,13,GA,bing,3143
30-Mar-18,email,tennessee ,March,47,TN,email,4952
28-Mar-18,Invite_Media,california ,March,6,CA,other,13363
11-Jan-18,unknown,south carolina ,January,45,SC,unknown,10982
9-Jan-18,31,wisconsin ,January,55,WI,other,13363
8-Mar-18,unknown,california ,March,6,CA,unknown,10982
12-Mar-18,bing,georgia ,March,13,GA,bing,3143
26-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
30-Jan-18,google,new jersey ,January,34,NJ,google,34708
2-Jan-18,unknown,texas ,January,48,TX,unknown,10982
1-Mar-18,google,florida ,March,12,FL,google,34708
30-Jan-18,google_display_network,texas ,January,48,TX,google,34708
20-Jan-18,unknown,texas ,January,48,TX,unknown,10982
6-Feb-18,aol,california ,February,6,CA,aol,3440
19-Feb-18,Realtor_com,connecticut ,February,9,CT,realtor.com,817
27-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
30-Mar-18,google_display_network,texas ,March,48,TX,google,34708
11-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
12-Jan-18,google,tennessee ,January,47,TN,google,34708
21-Feb-18,MSN,maryland ,February,24,MD,microsoft,1213
2-Jan-18,google,vermont ,January,50,VT,google,34708
19-Feb-18,weather,texas ,February,48,TX,weather,642
15-Jan-18,google_display_network,texas ,January,48,TX,google,34708
22-Feb-18,newsmax,ohio ,February,39,OH,other,13363
18-Feb-18,bing,florida ,February,12,FL,bing,3143
16-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
31-Jan-18,nafdigital_com,florida ,January,12,FL,nafdigital,509
7-Feb-18,google,ohio ,February,39,OH,google,34708
24-Mar-18,unknown,washington ,March,53,WA,unknown,10982
6-Feb-18,google,texas ,February,48,TX,google,34708
23-Mar-18,google,california ,March,6,CA,google,34708
12-Mar-18,1,california ,March,6,CA,other,13363
25-Mar-18,google,new york ,March,36,NY,google,34708
22-Jan-18,google_display_network,indiana ,January,18,IN,google,34708
17-Mar-18,unknown,new jersey ,March,34,NJ,unknown,10982
1-Mar-18,google_display_network,tennessee ,March,47,TN,google,34708
15-Feb-18,31,virginia ,February,51,VA,other,13363
26-Mar-18,email,oregon ,March,41,OR,email,4952
5-Jan-18,aol,missouri ,January,29,MO,aol,3440
15-Mar-18,google,georgia ,March,13,GA,google,34708
3-Jan-18,www.google.com,florida ,January,12,FL,google,34708
5-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
31-Jan-18,unknown,mississippi ,January,28,MS,unknown,10982
22-Feb-18,bing,georgia ,February,13,GA,bing,3143
25-Feb-18,google_display_network,massachusetts ,February,25,MA,google,34708
8-Feb-18,31,new york ,February,36,NY,other,13363
22-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
25-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
25-Feb-18,1,new york ,February,36,NY,other,13363
13-Jan-18,www.google.com,illinois ,January,17,IL,google,34708
22-Jan-18,google_display_network,maryland ,January,24,MD,google,34708
11-Jan-18,google_display_network,washington ,January,53,WA,google,34708
23-Feb-18,google_display_network,kansas ,February,20,KS,google,34708
18-Jan-18,31,new york ,January,36,NY,other,13363
31-Mar-18,unknown,new york ,March,36,NY,unknown,10982
14-Jan-18,unknown,oregon ,January,41,OR,unknown,10982
5-Feb-18,google,new york ,February,36,NY,google,34708
9-Jan-18,cnn_com,california ,January,6,CA,cnn,435
16-Feb-18,google_display_network,arizona ,February,4,AZ,google,34708
23-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
1-Feb-18,{source},florida ,February,12,FL,other,13363
21-Jan-18,google,ohio ,January,39,OH,google,34708
3-Jan-18,google_display_network,south carolina ,January,45,SC,google,34708
11-Jan-18,1,nebraska ,January,31,NE,other,13363
31-Jan-18,31,massachusetts ,January,25,MA,other,13363
15-Feb-18,facebook,florida ,February,12,FL,facebook,1796
26-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
18-Jan-18,31,florida ,January,12,FL,other,13363
31-Jan-18,unknown,california ,January,6,CA,unknown,10982
21-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
21-Feb-18,www.google.com,illinois ,February,17,IL,google,34708
24-Feb-18,1,virginia ,February,51,VA,other,13363
24-Mar-18,google,iowa ,March,19,IA,google,34708
5-Feb-18,cnn_com,north carolina ,February,37,NC,cnn,435
21-Jan-18,google_display_network,texas ,January,48,TX,google,34708
24-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
21-Jan-18,google_display_network,california ,January,6,CA,google,34708
23-Jan-18,google,alabama ,January,1,AL,google,34708
28-Mar-18,31,louisiana ,March,22,LA,other,13363
11-Jan-18,{source},wisconsin ,January,55,WI,other,13363
20-Feb-18,www.google.com,minnesota ,February,27,MN,google,34708
7-Jan-18,1,illinois ,January,17,IL,other,13363
25-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
2-Mar-18,google,tennessee ,March,47,TN,google,34708
31-Mar-18,1,washington ,March,53,WA,other,13363
15-Feb-18,bing,connecticut ,February,9,CT,bing,3143
7-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
16-Jan-18,criteo,florida ,January,12,FL,criteo,1599
19-Mar-18,MSN,georgia ,March,13,GA,microsoft,1213
20-Feb-18,google_display_network,arkansas ,February,5,AR,google,34708
21-Jan-18,aol,ohio ,January,39,OH,aol,3440
10-Jan-18,google,michigan ,January,26,MI,google,34708
17-Mar-18,{source},arkansas ,March,5,AR,other,13363
23-Jan-18,google_display_network,wisconsin ,January,55,WI,google,34708
11-Feb-18,google_display_network,michigan ,February,26,MI,google,34708
26-Feb-18,www.google.com,texas ,February,48,TX,google,34708
27-Jan-18,31,minnesota ,January,27,MN,other,13363
22-Jan-18,31,illinois ,January,17,IL,other,13363
5-Jan-18,google_display_network,new jersey ,January,34,NJ,google,34708
3-Feb-18,yahoogemini,oklahoma ,February,39,OK,yahoo,875
14-Feb-18,31,illinois ,February,17,IL,other,13363
7-Mar-18,1,ohio ,March,39,OH,other,13363
14-Mar-18,google,texas ,March,48,TX,google,34708
22-Mar-18,google,california ,March,6,CA,google,34708
1-Mar-18,google_display_network,california ,March,6,CA,google,34708
3-Jan-18,bing,texas ,January,48,TX,bing,3143
12-Feb-18,google_display_network,texas ,February,48,TX,google,34708
3-Mar-18,unknown,michigan ,March,26,MI,unknown,10982
6-Mar-18,facebook,new jersey ,March,34,NJ,facebook,1796
2-Jan-18,facebook,texas ,January,48,TX,facebook,1796
7-Jan-18,unknown,pennsylvania ,January,42,PA,unknown,10982
22-Mar-18,27,north carolina ,March,37,NC,other,13363
28-Jan-18,criteo,tennessee ,January,47,TN,criteo,1599
12-Mar-18,unknown,california ,March,6,CA,unknown,10982
3-Feb-18,google_display_network,new york ,February,36,NY,google,34708
13-Mar-18,google,utah ,March,49,UT,google,34708
21-Mar-18,google_display_network,oklahoma ,March,39,OK,google,34708
13-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
4-Feb-18,google,texas ,February,48,TX,google,34708
1-Jan-18,aol,illinois ,January,17,IL,aol,3440
16-Jan-18,google,maryland ,January,24,MD,google,34708
1-Jan-18,unknown,florida ,January,12,FL,unknown,10982
12-Mar-18,unknown,michigan ,March,26,MI,unknown,10982
6-Jan-18,google_display_network,minnesota ,January,27,MN,google,34708
27-Feb-18,google,indiana ,February,18,IN,google,34708
18-Mar-18,unknown,california ,March,6,CA,unknown,10982
26-Jan-18,aol,pennsylvania ,January,42,PA,aol,3440
25-Mar-18,bing,tennessee ,March,47,TN,bing,3143
7-Feb-18,twitter,new york ,February,36,NY,other,13363
9-Jan-18,unknown,massachusetts ,January,25,MA,unknown,10982
16-Feb-18,email,washington ,February,53,WA,email,4952
27-Mar-18,unknown,georgia ,March,13,GA,unknown,10982
29-Mar-18,internet_brands,texas ,March,48,TX,other,13363
3-Feb-18,27,california ,February,6,CA,other,13363
12-Mar-18,google,new york ,March,36,NY,google,34708
25-Jan-18,MSN,maine ,January,23,ME,microsoft,1213
16-Jan-18,outbrain,mississippi ,January,28,MS,outbrain,71
14-Jan-18,google_display_network,california ,January,6,CA,google,34708
26-Jan-18,google_display_network,washington ,January,53,WA,google,34708
7-Jan-18,aol,maryland ,January,24,MD,aol,3440
21-Jan-18,google_display_network,new york ,January,36,NY,google,34708
2-Feb-18,google_display_network,new york ,February,36,NY,google,34708
30-Mar-18,unknown,missouri ,March,29,MO,unknown,10982
1-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
20-Feb-18,google_display_network,new jersey ,February,34,NJ,google,34708
26-Feb-18,27,texas ,February,48,TX,other,13363
2-Feb-18,aol,texas ,February,48,TX,aol,3440
22-Jan-18,unknown,north carolina ,January,37,NC,unknown,10982
12-Mar-18,google,massachusetts ,March,25,MA,google,34708
30-Jan-18,31,california ,January,6,CA,other,13363
20-Mar-18,google,california ,March,6,CA,google,34708
29-Mar-18,google_display_network,delaware ,March,10,DE,google,34708
10-Mar-18,unknown,california ,March,6,CA,unknown,10982
13-Feb-18,google_display_network,new york ,February,36,NY,google,34708
14-Jan-18,31,missouri ,January,29,MO,other,13363
7-Mar-18,www.google.com,ohio ,March,39,OH,google,34708
10-Feb-18,google_display_network,florida ,February,12,FL,google,34708
15-Mar-18,google,maryland ,March,24,MD,google,34708
2-Mar-18,google_display_network,texas ,March,48,TX,google,34708
1-Feb-18,aol,california ,February,6,CA,aol,3440
10-Mar-18,Realtor_com,minnesota ,March,27,MN,realtor.com,817
13-Feb-18,google_display_network,idaho ,February,16,ID,google,34708
2-Jan-18,google,georgia ,January,13,GA,google,34708
6-Mar-18,unknown,north carolina ,March,37,NC,unknown,10982
6-Feb-18,google_display_network,michigan ,February,26,MI,google,34708
23-Feb-18,MSN,texas ,February,48,TX,microsoft,1213
3-Jan-18,www.bing.com,illinois ,January,17,IL,bing,3143
19-Mar-18,google_display_network,massachusetts ,March,25,MA,google,34708
15-Feb-18,facebook,florida ,February,12,FL,facebook,1796
25-Mar-18,google,michigan ,March,26,MI,google,34708
25-Feb-18,google_display_network,massachusetts ,February,25,MA,google,34708
10-Mar-18,google_display_network,pennsylvania ,March,42,PA,google,34708
24-Jan-18,31,florida ,January,12,FL,other,13363
27-Mar-18,1,mississippi ,March,28,MS,other,13363
11-Feb-18,unknown,florida ,February,12,FL,unknown,10982
7-Jan-18,unknown,florida ,January,12,FL,unknown,10982
20-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
12-Feb-18,www.google.com,nebraska ,February,31,NE,google,34708
1-Mar-18,aol,texas ,March,48,TX,aol,3440
7-Feb-18,google,nevada ,February,32,NV,google,34708
16-Mar-18,facebook,indiana ,March,18,IN,facebook,1796
2-Feb-18,google,kansas ,February,20,KS,google,34708
3-Jan-18,1,illinois ,January,17,IL,other,13363
12-Feb-18,bing,new york ,February,36,NY,bing,3143
11-Feb-18,google_display_network,illinois ,February,17,IL,google,34708
31-Jan-18,google,texas ,January,48,TX,google,34708
22-Feb-18,unknown,virginia ,February,51,VA,unknown,10982
12-Feb-18,google,florida ,February,12,FL,google,34708
7-Mar-18,27,new jersey ,March,34,NJ,other,13363
7-Feb-18,bing,north carolina ,February,37,NC,bing,3143
28-Feb-18,facebook,new jersey ,February,34,NJ,facebook,1796
14-Feb-18,google_display_network,alabama ,February,1,AL,google,34708
2-Feb-18,google,pennsylvania ,February,42,PA,google,34708
26-Feb-18,google_display_network,pennsylvania ,February,42,PA,google,34708
22-Mar-18,google_display_network,nevada ,March,32,NV,google,34708
30-Jan-18,unknown,virginia ,January,51,VA,unknown,10982
18-Jan-18,google,west virginia ,January,54,WV,google,34708
16-Jan-18,1,texas ,January,48,TX,other,13363
2-Feb-18,cnn_com,pennsylvania ,February,42,PA,cnn,435
11-Feb-18,google,florida ,February,12,FL,google,34708
12-Feb-18,google,florida ,February,12,FL,google,34708
2-Feb-18,google_display_network,florida ,February,12,FL,google,34708
9-Mar-18,unknown,california ,March,6,CA,unknown,10982
3-Jan-18,google,florida ,January,12,FL,google,34708
10-Jan-18,criteo,georgia ,January,13,GA,criteo,1599
9-Feb-18,bing,washington ,February,53,WA,bing,3143
8-Mar-18,unknown,virginia ,March,51,VA,unknown,10982
12-Mar-18,www.google.com,ohio ,March,39,OH,google,34708
10-Mar-18,google_display_network,north carolina ,March,37,NC,google,34708
17-Feb-18,1,new jersey ,February,34,NJ,other,13363
7-Feb-18,google_display_network,indiana ,February,18,IN,google,34708
3-Jan-18,google_display_network,texas ,January,48,TX,google,34708
18-Mar-18,google_display_network,florida ,March,12,FL,google,34708
30-Jan-18,google_display_network,pennsylvania ,January,42,PA,google,34708
18-Feb-18,aol,california ,February,6,CA,aol,3440
8-Mar-18,31,florida ,March,12,FL,other,13363
16-Feb-18,email,nevada ,February,32,NV,email,4952
14-Feb-18,google,virginia ,February,51,VA,google,34708
7-Jan-18,www.google.com,wisconsin ,January,55,WI,google,34708
17-Mar-18,email,michigan ,March,26,MI,email,4952
6-Feb-18,google,south carolina ,February,45,SC,google,34708
24-Feb-18,google,north carolina ,February,37,NC,google,34708
22-Feb-18,1,texas ,February,48,TX,other,13363
12-Jan-18,bing,north carolina ,January,37,NC,bing,3143
25-Feb-18,source,florida ,February,12,FL,other,13363
21-Mar-18,email,texas ,March,48,TX,email,4952
17-Feb-18,google,michigan ,February,26,MI,google,34708
1-Mar-18,www.google.com,ohio ,March,39,OH,google,34708
13-Feb-18,applenews,california ,February,6,CA,apple,74
